"graph_name","weight_method","component_mode","threshold_quant","threshold","n_nodes","n_edges","baseline_class","predicted_class","is_baseline","matches_baseline"
"insecta-ant-colony1-day31","adjacency","full_network","10%",0.355955421407012,79,1693,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","largest_component","10%",0.355955421407012,79,1693,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","full_network","20%",0.424657534246575,78,1508,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","largest_component","20%",0.424657534246575,78,1508,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","full_network","30%",0.479452054794521,76,1318,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","largest_component","30%",0.479452054794521,76,1318,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","full_network","40%",0.521739130434783,75,1131,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","largest_component","40%",0.521739130434783,75,1131,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","full_network","50%",0.553950103950104,74,941,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","largest_component","50%",0.553950103950104,74,941,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","full_network","60%",0.590163934426229,71,758,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day31","adjacency","largest_component","60%",0.590163934426229,69,757,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","full_network","70%",0.625,66,569,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day31","adjacency","largest_component","70%",0.625,60,564,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","full_network","80%",0.661764705882353,59,381,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day31","adjacency","largest_component","80%",0.661764705882353,53,376,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day31","adjacency","full_network","90%",0.7,53,190,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day31","adjacency","largest_component","90%",0.7,50,187,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day32","adjacency","full_network","0%",0.0227272727272727,56,1090,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day32","adjacency","largest_component","0%",0.0227272727272727,56,1090,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day32","adjacency","full_network","10%",0.479166666666667,54,982,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","largest_component","10%",0.479166666666667,54,982,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","full_network","20%",0.52,54,875,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","largest_component","20%",0.52,54,875,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","full_network","30%",0.56,53,766,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","largest_component","30%",0.56,53,766,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","full_network","40%",0.596153846153846,51,656,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","largest_component","40%",0.596153846153846,51,656,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","full_network","50%",0.627450980392157,50,550,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","largest_component","50%",0.627450980392157,50,550,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","full_network","60%",0.66,46,449,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","largest_component","60%",0.66,46,449,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","full_network","70%",0.6875,40,333,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","largest_component","70%",0.6875,40,333,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day32","adjacency","full_network","80%",0.725490196078431,34,220,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day32","adjacency","largest_component","80%",0.725490196078431,34,220,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day32","adjacency","full_network","90%",0.76,28,116,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day32","adjacency","largest_component","90%",0.76,28,116,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day33","adjacency","full_network","0%",0,56,1082,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day33","adjacency","largest_component","0%",0,56,1082,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day33","adjacency","full_network","10%",0.469387755102041,54,978,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","largest_component","10%",0.469387755102041,54,978,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","full_network","20%",0.527478559176672,53,865,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","largest_component","20%",0.527478559176672,53,865,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","full_network","30%",0.564110671936759,52,757,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","largest_component","30%",0.564110671936759,52,757,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","full_network","40%",0.6,51,656,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day33","adjacency","largest_component","40%",0.6,49,655,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","full_network","50%",0.63265306122449,51,548,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day33","adjacency","largest_component","50%",0.63265306122449,49,547,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","full_network","60%",0.666666666666667,46,436,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day33","adjacency","largest_component","60%",0.666666666666667,44,435,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","full_network","70%",0.695119787045253,41,325,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","largest_component","70%",0.695119787045253,41,325,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","full_network","80%",0.725490196078431,32,223,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","largest_component","80%",0.725490196078431,32,223,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day33","adjacency","full_network","90%",0.769230769230769,31,116,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day33","adjacency","largest_component","90%",0.769230769230769,31,116,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","full_network","0%",0,56,1118,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day34","adjacency","largest_component","0%",0,56,1118,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day34","adjacency","full_network","10%",0.520583333333333,55,1006,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","largest_component","10%",0.520583333333333,53,1005,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day34","adjacency","full_network","20%",0.584905660377358,55,897,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","largest_component","20%",0.584905660377358,53,896,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day34","adjacency","full_network","30%",0.618181818181818,54,785,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","largest_component","30%",0.618181818181818,52,784,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day34","adjacency","full_network","40%",0.647930283224401,54,671,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","largest_component","40%",0.647930283224401,52,670,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day34","adjacency","full_network","50%",0.674165824064712,53,559,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","largest_component","50%",0.674165824064712,51,558,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day34","adjacency","full_network","60%",0.703703703703704,46,451,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day34","adjacency","largest_component","60%",0.703703703703704,46,451,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day34","adjacency","full_network","70%",0.735849056603774,44,343,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","largest_component","70%",0.735849056603774,44,343,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","full_network","80%",0.764705882352941,35,225,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","largest_component","80%",0.764705882352941,35,225,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","full_network","90%",0.8,29,115,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day34","adjacency","largest_component","90%",0.8,29,115,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day35","adjacency","full_network","0%",0.0576923076923077,56,1210,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day35","adjacency","largest_component","0%",0.0576923076923077,56,1210,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day35","adjacency","full_network","10%",0.589285714285714,55,1090,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day35","adjacency","largest_component","10%",0.589285714285714,53,1089,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","full_network","20%",0.642857142857143,55,969,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day35","adjacency","largest_component","20%",0.642857142857143,53,968,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","full_network","30%",0.686274509803922,53,849,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day35","adjacency","largest_component","30%",0.686274509803922,51,848,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","full_network","40%",0.722931442080378,50,726,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day35","adjacency","largest_component","40%",0.722931442080378,48,725,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","full_network","50%",0.754716981132076,47,614,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","largest_component","50%",0.754716981132076,47,614,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","full_network","60%",0.777777777777778,44,492,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","largest_component","60%",0.777777777777778,44,492,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","full_network","70%",0.803921568627451,40,364,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","largest_component","70%",0.803921568627451,40,364,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","full_network","80%",0.823529411764706,37,245,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","largest_component","80%",0.823529411764706,37,245,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day35","adjacency","full_network","90%",0.851851851851852,29,126,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day35","adjacency","largest_component","90%",0.851851851851852,29,126,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","full_network","0%",0.0208333333333333,56,1083,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day36","adjacency","largest_component","0%",0.0208333333333333,56,1083,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day36","adjacency","full_network","10%",0.489795918367347,55,976,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day36","adjacency","largest_component","10%",0.489795918367347,55,976,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day36","adjacency","full_network","20%",0.58,53,868,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","largest_component","20%",0.58,50,865,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day36","adjacency","full_network","30%",0.627724578203374,51,758,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","largest_component","30%",0.627724578203374,48,756,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day36","adjacency","full_network","40%",0.666666666666667,50,657,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","largest_component","40%",0.666666666666667,47,655,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day36","adjacency","full_network","50%",0.695652173913043,46,543,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","largest_component","50%",0.695652173913043,44,542,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day36","adjacency","full_network","60%",0.722222222222222,45,435,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","largest_component","60%",0.722222222222222,43,434,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day36","adjacency","full_network","70%",0.74468085106383,44,330,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","largest_component","70%",0.74468085106383,42,329,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","full_network","80%",0.766848095002474,43,217,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","largest_component","80%",0.766848095002474,41,216,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","full_network","90%",0.8,35,118,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day36","adjacency","largest_component","90%",0.8,33,117,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day37","adjacency","full_network","0%",0.185185185185185,55,1158,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day37","adjacency","largest_component","0%",0.185185185185185,55,1158,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day37","adjacency","full_network","10%",0.550714285714286,55,1042,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","largest_component","10%",0.550714285714286,55,1042,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","full_network","20%",0.622641509433962,53,935,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day37","adjacency","largest_component","20%",0.622641509433962,51,934,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","full_network","30%",0.666666666666667,50,820,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","largest_component","30%",0.666666666666667,50,820,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","full_network","40%",0.69811320754717,50,704,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","largest_component","40%",0.69811320754717,50,704,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","full_network","50%",0.725490196078431,49,585,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","largest_component","50%",0.725490196078431,49,585,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","full_network","60%",0.759259259259259,46,467,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","largest_component","60%",0.759259259259259,46,467,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","full_network","70%",0.782529644268775,44,348,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","largest_component","70%",0.782529644268775,44,348,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day37","adjacency","full_network","80%",0.807692307692308,38,243,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day37","adjacency","largest_component","80%",0.807692307692308,38,243,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day37","adjacency","full_network","90%",0.843137254901961,29,118,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day37","adjacency","largest_component","90%",0.843137254901961,29,118,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day38","adjacency","full_network","0%",0,56,1134,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day38","adjacency","largest_component","0%",0,56,1134,"Spatial","Spatial",TRUE,TRUE
"insecta-ant-colony1-day38","adjacency","full_network","10%",0.530612244897959,54,1021,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day38","adjacency","largest_component","10%",0.530612244897959,52,1020,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day38","adjacency","full_network","20%",0.584905660377358,54,921,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day38","adjacency","largest_component","20%",0.584905660377358,52,920,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day38","adjacency","full_network","30%",0.622641509433962,54,801,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day38","adjacency","largest_component","30%",0.622641509433962,52,800,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day38","adjacency","full_network","40%",0.66,51,685,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day38","adjacency","largest_component","40%",0.66,49,684,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day38","adjacency","full_network","50%",0.686274509803922,51,579,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day38","adjacency","largest_component","50%",0.686274509803922,47,577,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day38","adjacency","full_network","60%",0.711538461538462,47,465,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day38","adjacency","largest_component","60%",0.711538461538462,45,464,"Spatial","Spatial",FALSE,TRUE
"insecta-ant-colony1-day38","adjacency","full_network","70%",0.735849056603774,46,352,"Spatial",NA,FALSE,FALSE
"insecta-ant-colony1-day38","adjacency","largest_component","70%",0.735849056603774,44,351,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day38","adjacency","full_network","80%",0.769230769230769,38,234,"Spatial","SF",FALSE,FALSE
"insecta-ant-colony1-day38","adjacency","largest_component","80%",0.769230769230769,38,234,"Spatial","SF",FALSE,FALSE
